Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
dynamic closure_compiler wala tajs acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
dynamic closure_compiler wala acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
dynamic closure_compiler npm_cg,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
dynamic closure_compiler npm_cg tajs,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
dynamic closure_compiler npm_cg tajs acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
dynamic closure_compiler npm_cg acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
dynamic closure_compiler tajs,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
dynamic closure_compiler tajs acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
dynamic closure_compiler acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
dynamic wala,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
dynamic wala npm_cg,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
dynamic wala npm_cg tajs,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
dynamic wala npm_cg tajs acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
dynamic wala npm_cg acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
dynamic wala tajs,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
dynamic wala tajs acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
dynamic wala acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
dynamic npm_cg,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
dynamic npm_cg tajs,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
dynamic npm_cg tajs acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
