Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls dynamic closure_compiler tajs,533,348,262,261,185,272,184,0.8349,0.9962,0.9946,0.9954
nativecalls dynamic closure_compiler tajs acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
nativecalls dynamic closure_compiler acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
nativecalls dynamic wala,533,348,354,348,185,179,179,0.9887,0.9831,0.9676,0.9752
nativecalls dynamic wala npm_cg,533,348,354,348,185,179,179,0.9887,0.9831,0.9676,0.9752
nativecalls dynamic wala npm_cg tajs,533,348,354,348,185,179,179,0.9887,0.9831,0.9676,0.9752
nativecalls dynamic wala npm_cg tajs acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
nativecalls dynamic wala npm_cg acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
nativecalls dynamic wala tajs,533,348,354,348,185,179,179,0.9887,0.9831,0.9676,0.9752
nativecalls dynamic wala tajs acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
nativecalls dynamic wala acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
nativecalls dynamic npm_cg,533,348,354,348,185,179,179,0.9887,0.9831,0.9676,0.9752
nativecalls dynamic npm_cg tajs,533,348,354,348,185,179,179,0.9887,0.9831,0.9676,0.9752
nativecalls dynamic npm_cg tajs acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
nativecalls dynamic npm_cg acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
nativecalls dynamic tajs,533,348,354,348,185,179,179,0.9887,0.9831,0.9676,0.9752
nativecalls dynamic tajs acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
nativecalls dynamic acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
nativecalls closure_compiler,533,348,399,267,185,135,53,0.6004,0.6692,0.2865,0.4012
nativecalls closure_compiler wala,533,348,399,267,185,135,53,0.6004,0.6692,0.2865,0.4012
nativecalls closure_compiler wala npm_cg,533,348,399,267,185,135,53,0.6004,0.6692,0.2865,0.4012
nativecalls closure_compiler wala npm_cg tajs,533,348,399,267,185,135,53,0.6004,0.6692,0.2865,0.4012
nativecalls closure_compiler wala npm_cg tajs acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
nativecalls closure_compiler wala npm_cg acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
nativecalls closure_compiler wala tajs,533,348,399,267,185,135,53,0.6004,0.6692,0.2865,0.4012
nativecalls closure_compiler wala tajs acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
nativecalls closure_compiler wala acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
nativecalls closure_compiler npm_cg,533,348,399,267,185,135,53,0.6004,0.6692,0.2865,0.4012
nativecalls closure_compiler npm_cg tajs,533,348,399,267,185,135,53,0.6004,0.6692,0.2865,0.4012
nativecalls closure_compiler npm_cg tajs acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
nativecalls closure_compiler npm_cg acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
nativecalls closure_compiler tajs,533,348,399,267,185,135,53,0.6004,0.6692,0.2865,0.4012
nativecalls closure_compiler tajs acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
nativecalls closure_compiler acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
nativecalls wala,533,348,533,356,185,0,8,0.6829,0.6679,0.0432,0.0812
nativecalls wala npm_cg,533,348,533,356,185,0,8,0.6829,0.6679,0.0432,0.0812
nativecalls wala npm_cg tajs,533,348,533,356,185,0,8,0.6829,0.6679,0.0432,0.0812
nativecalls wala npm_cg tajs acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
nativecalls wala npm_cg acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
nativecalls wala tajs,533,348,533,356,185,0,8,0.6829,0.6679,0.0432,0.0812
nativecalls wala tajs acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
nativecalls wala acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
nativecalls npm_cg,533,348,533,356,185,0,8,0.6829,0.6679,0.0432,0.0812
nativecalls npm_cg tajs,533,348,533,356,185,0,8,0.6829,0.6679,0.0432,0.0812
nativecalls npm_cg tajs acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
nativecalls npm_cg acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
nativecalls tajs,533,348,533,356,185,0,8,0.6829,0.6679,0.0432,0.0812
nativecalls tajs acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
nativecalls acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
dynamic,533,348,354,348,185,179,179,0.9887,0.9831,0.9676,0.9752
dynamic closure_compiler,533,348,262,261,185,272,184,0.8349,0.9962,0.9946,0.9954
dynamic closure_compiler wala,533,348,262,261,185,272,184,0.8349,0.9962,0.9946,0.9954
dynamic closure_compiler wala npm_cg,533,348,262,261,185,272,184,0.8349,0.9962,0.9946,0.9954
dynamic closure_compiler wala npm_cg tajs,533,348,262,261,185,272,184,0.8349,0.9962,0.9946,0.9954
dynamic closure_compiler wala npm_cg tajs acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
dynamic closure_compiler wala npm_cg acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
dynamic closure_compiler wala tajs,533,348,262,261,185,272,184,0.8349,0.9962,0.9946,0.9954
dynamic closure_compiler wala tajs acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
dynamic closure_compiler wala acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
dynamic closure_compiler npm_cg,533,348,262,261,185,272,184,0.8349,0.9962,0.9946,0.9954
dynamic closure_compiler npm_cg tajs,533,348,262,261,185,272,184,0.8349,0.9962,0.9946,0.9954
dynamic closure_compiler npm_cg tajs acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
dynamic closure_compiler npm_cg acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
dynamic closure_compiler tajs,533,348,262,261,185,272,184,0.8349,0.9962,0.9946,0.9954
dynamic closure_compiler tajs acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
dynamic closure_compiler acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
dynamic wala,533,348,354,348,185,179,179,0.9887,0.9831,0.9676,0.9752
dynamic wala npm_cg,533,348,354,348,185,179,179,0.9887,0.9831,0.9676,0.9752
dynamic wala npm_cg tajs,533,348,354,348,185,179,179,0.9887,0.9831,0.9676,0.9752
dynamic wala npm_cg tajs acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
dynamic wala npm_cg acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
dynamic wala tajs,533,348,354,348,185,179,179,0.9887,0.9831,0.9676,0.9752
dynamic wala tajs acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
dynamic wala acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
dynamic npm_cg,533,348,354,348,185,179,179,0.9887,0.9831,0.9676,0.9752
dynamic npm_cg tajs,533,348,354,348,185,179,179,0.9887,0.9831,0.9676,0.9752
dynamic npm_cg tajs acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
dynamic npm_cg acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
dynamic tajs,533,348,354,348,185,179,179,0.9887,0.9831,0.9676,0.9752
dynamic tajs acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
dynamic acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
closure_compiler,533,348,399,267,185,135,53,0.6004,0.6692,0.2865,0.4012
closure_compiler wala,533,348,399,267,185,135,53,0.6004,0.6692,0.2865,0.4012
closure_compiler wala npm_cg,533,348,399,267,185,135,53,0.6004,0.6692,0.2865,0.4012
closure_compiler wala npm_cg tajs,533,348,399,267,185,135,53,0.6004,0.6692,0.2865,0.4012
closure_compiler wala npm_cg tajs acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
closure_compiler wala npm_cg acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
closure_compiler wala tajs,533,348,399,267,185,135,53,0.6004,0.6692,0.2865,0.4012
closure_compiler wala tajs acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
closure_compiler wala acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
closure_compiler npm_cg,533,348,399,267,185,135,53,0.6004,0.6692,0.2865,0.4012
closure_compiler npm_cg tajs,533,348,399,267,185,135,53,0.6004,0.6692,0.2865,0.4012
closure_compiler npm_cg tajs acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
closure_compiler npm_cg acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
closure_compiler tajs,533,348,399,267,185,135,53,0.6004,0.6692,0.2865,0.4012
closure_compiler tajs acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
closure_compiler acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
wala,533,348,533,356,185,0,8,0.6829,0.6679,0.0432,0.0812
wala npm_cg,533,348,533,356,185,0,8,0.6829,0.6679,0.0432,0.0812
wala npm_cg tajs,533,348,533,356,185,0,8,0.6829,0.6679,0.0432,0.0812
wala npm_cg tajs acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
wala npm_cg acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
wala tajs,533,348,533,356,185,0,8,0.6829,0.6679,0.0432,0.0812
wala tajs acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
wala acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
npm_cg,533,348,533,356,185,0,8,0.6829,0.6679,0.0432,0.0812
npm_cg tajs,533,348,533,356,185,0,8,0.6829,0.6679,0.0432,0.0812
npm_cg tajs acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
npm_cg acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
tajs,533,348,533,356,185,0,8,0.6829,0.6679,0.0432,0.0812
tajs acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
