Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static dynamic tajs,869,557,240,235,312,629,307,0.6237,0.9792,0.9840,0.9816
static dynamic tajs acg,869,557,200,198,312,669,310,0.5846,0.9900,0.9936,0.9918
static dynamic acg,869,557,200,198,312,669,310,0.5846,0.9900,0.9936,0.9918
static closure_compiler,869,557,277,215,312,593,250,0.5351,0.7762,0.8013,0.7885
static closure_compiler wala,869,557,277,215,312,593,250,0.5351,0.7762,0.8013,0.7885
static closure_compiler wala npm_cg,869,557,277,215,312,593,250,0.5351,0.7762,0.8013,0.7885
static closure_compiler wala npm_cg tajs,869,557,277,215,312,593,250,0.5351,0.7762,0.8013,0.7885
static closure_compiler wala npm_cg tajs acg,869,557,237,189,312,633,264,0.5213,0.7975,0.8462,0.8211
static closure_compiler wala npm_cg acg,869,557,237,189,312,633,264,0.5213,0.7975,0.8462,0.8211
static closure_compiler wala tajs,869,557,277,215,312,593,250,0.5351,0.7762,0.8013,0.7885
static closure_compiler wala tajs acg,869,557,237,189,312,633,264,0.5213,0.7975,0.8462,0.8211
static closure_compiler wala acg,869,557,237,189,312,633,264,0.5213,0.7975,0.8462,0.8211
static closure_compiler npm_cg,869,557,277,215,312,593,250,0.5351,0.7762,0.8013,0.7885
static closure_compiler npm_cg tajs,869,557,277,215,312,593,250,0.5351,0.7762,0.8013,0.7885
static closure_compiler npm_cg tajs acg,869,557,237,189,312,633,264,0.5213,0.7975,0.8462,0.8211
static closure_compiler npm_cg acg,869,557,237,189,312,633,264,0.5213,0.7975,0.8462,0.8211
static closure_compiler tajs,869,557,277,215,312,593,250,0.5351,0.7762,0.8013,0.7885
static closure_compiler tajs acg,869,557,237,189,312,633,264,0.5213,0.7975,0.8462,0.8211
static closure_compiler acg,869,557,237,189,312,633,264,0.5213,0.7975,0.8462,0.8211
static wala,869,557,324,235,312,545,223,0.5270,0.7253,0.7147,0.7200
static wala npm_cg,869,557,324,235,312,545,223,0.5270,0.7253,0.7147,0.7200
static wala npm_cg tajs,869,557,324,235,312,545,223,0.5270,0.7253,0.7147,0.7200
static wala npm_cg tajs acg,869,557,252,198,312,617,258,0.5247,0.7857,0.8269,0.8058
static wala npm_cg acg,869,557,252,198,312,617,258,0.5247,0.7857,0.8269,0.8058
static wala tajs,869,557,324,235,312,545,223,0.5270,0.7253,0.7147,0.7200
static wala tajs acg,869,557,252,198,312,617,258,0.5247,0.7857,0.8269,0.8058
static wala acg,869,557,252,198,312,617,258,0.5247,0.7857,0.8269,0.8058
static npm_cg,869,557,324,235,312,545,223,0.5270,0.7253,0.7147,0.7200
static npm_cg tajs,869,557,324,235,312,545,223,0.5270,0.7253,0.7147,0.7200
static npm_cg tajs acg,869,557,252,198,312,617,258,0.5247,0.7857,0.8269,0.8058
static npm_cg acg,869,557,252,198,312,617,258,0.5247,0.7857,0.8269,0.8058
static tajs,869,557,324,235,312,545,223,0.5270,0.7253,0.7147,0.7200
static tajs acg,869,557,252,198,312,617,258,0.5247,0.7857,0.8269,0.8058
static acg,869,557,252,198,312,617,258,0.5247,0.7857,0.8269,0.8058
nativecalls,869,557,869,557,312,0,0,0.6410,0.6410,0.0000,0.0000
nativecalls dynamic,869,557,566,557,312,303,303,0.9896,0.9841,0.9712,0.9776
nativecalls dynamic closure_compiler,869,557,364,363,312,506,311,0.7756,0.9973,0.9968,0.9970
nativecalls dynamic closure_compiler wala,869,557,364,363,312,506,311,0.7756,0.9973,0.9968,0.9970
nativecalls dynamic closure_compiler wala npm_cg,869,557,364,363,312,506,311,0.7756,0.9973,0.9968,0.9970
nativecalls dynamic closure_compiler wala npm_cg tajs,869,557,364,363,312,506,311,0.7756,0.9973,0.9968,0.9970
nativecalls dynamic closure_compiler wala npm_cg tajs acg,869,557,281,280,312,589,311,0.6801,0.9964,0.9968,0.9966
nativecalls dynamic closure_compiler wala npm_cg acg,869,557,281,280,312,589,311,0.6801,0.9964,0.9968,0.9966
nativecalls dynamic closure_compiler wala tajs,869,557,364,363,312,506,311,0.7756,0.9973,0.9968,0.9970
nativecalls dynamic closure_compiler wala tajs acg,869,557,281,280,312,589,311,0.6801,0.9964,0.9968,0.9966
nativecalls dynamic closure_compiler wala acg,869,557,281,280,312,589,311,0.6801,0.9964,0.9968,0.9966
nativecalls dynamic closure_compiler npm_cg,869,557,364,363,312,506,311,0.7756,0.9973,0.9968,0.9970
nativecalls dynamic closure_compiler npm_cg tajs,869,557,364,363,312,506,311,0.7756,0.9973,0.9968,0.9970
nativecalls dynamic closure_compiler npm_cg tajs acg,869,557,281,280,312,589,311,0.6801,0.9964,0.9968,0.9966
nativecalls dynamic closure_compiler npm_cg acg,869,557,281,280,312,589,311,0.6801,0.9964,0.9968,0.9966
nativecalls dynamic closure_compiler tajs,869,557,364,363,312,506,311,0.7756,0.9973,0.9968,0.9970
nativecalls dynamic closure_compiler tajs acg,869,557,281,280,312,589,311,0.6801,0.9964,0.9968,0.9966
nativecalls dynamic closure_compiler acg,869,557,281,280,312,589,311,0.6801,0.9964,0.9968,0.9966
nativecalls dynamic wala,869,557,566,557,312,303,303,0.9896,0.9841,0.9712,0.9776
nativecalls dynamic wala npm_cg,869,557,566,557,312,303,303,0.9896,0.9841,0.9712,0.9776
nativecalls dynamic wala npm_cg tajs,869,557,566,557,312,303,303,0.9896,0.9841,0.9712,0.9776
nativecalls dynamic wala npm_cg tajs acg,869,557,300,298,312,569,310,0.6997,0.9933,0.9936,0.9935
nativecalls dynamic wala npm_cg acg,869,557,300,298,312,569,310,0.6997,0.9933,0.9936,0.9935
nativecalls dynamic wala tajs,869,557,566,557,312,303,303,0.9896,0.9841,0.9712,0.9776
nativecalls dynamic wala tajs acg,869,557,300,298,312,569,310,0.6997,0.9933,0.9936,0.9935
nativecalls dynamic wala acg,869,557,300,298,312,569,310,0.6997,0.9933,0.9936,0.9935
nativecalls dynamic npm_cg,869,557,566,557,312,303,303,0.9896,0.9841,0.9712,0.9776
nativecalls dynamic npm_cg tajs,869,557,566,557,312,303,303,0.9896,0.9841,0.9712,0.9776
nativecalls dynamic npm_cg tajs acg,869,557,300,298,312,569,310,0.6997,0.9933,0.9936,0.9935
nativecalls dynamic npm_cg acg,869,557,300,298,312,569,310,0.6997,0.9933,0.9936,0.9935
nativecalls dynamic tajs,869,557,566,557,312,303,303,0.9896,0.9841,0.9712,0.9776
nativecalls dynamic tajs acg,869,557,300,298,312,569,310,0.6997,0.9933,0.9936,0.9935
nativecalls dynamic acg,869,557,300,298,312,569,310,0.6997,0.9933,0.9936,0.9935
nativecalls closure_compiler,869,557,510,363,312,360,165,0.6076,0.7118,0.5288,0.6068
nativecalls closure_compiler wala,869,557,510,363,312,360,165,0.6076,0.7118,0.5288,0.6068
nativecalls closure_compiler wala npm_cg,869,557,510,363,312,360,165,0.6076,0.7118,0.5288,0.6068
nativecalls closure_compiler wala npm_cg tajs,869,557,510,363,312,360,165,0.6076,0.7118,0.5288,0.6068
nativecalls closure_compiler wala npm_cg tajs acg,869,557,352,280,312,518,240,0.5984,0.7955,0.7692,0.7821
nativecalls closure_compiler wala npm_cg acg,869,557,352,280,312,518,240,0.5984,0.7955,0.7692,0.7821
nativecalls closure_compiler wala tajs,869,557,510,363,312,360,165,0.6076,0.7118,0.5288,0.6068
nativecalls closure_compiler wala tajs acg,869,557,352,280,312,518,240,0.5984,0.7955,0.7692,0.7821
nativecalls closure_compiler wala acg,869,557,352,280,312,518,240,0.5984,0.7955,0.7692,0.7821
nativecalls closure_compiler npm_cg,869,557,510,363,312,360,165,0.6076,0.7118,0.5288,0.6068
nativecalls closure_compiler npm_cg tajs,869,557,510,363,312,360,165,0.6076,0.7118,0.5288,0.6068
nativecalls closure_compiler npm_cg tajs acg,869,557,352,280,312,518,240,0.5984,0.7955,0.7692,0.7821
nativecalls closure_compiler npm_cg acg,869,557,352,280,312,518,240,0.5984,0.7955,0.7692,0.7821
nativecalls closure_compiler tajs,869,557,510,363,312,360,165,0.6076,0.7118,0.5288,0.6068
nativecalls closure_compiler tajs acg,869,557,352,280,312,518,240,0.5984,0.7955,0.7692,0.7821
nativecalls closure_compiler acg,869,557,352,280,312,518,240,0.5984,0.7955,0.7692,0.7821
nativecalls wala,869,557,869,557,312,0,0,0.6410,0.6410,0.0000,0.0000
nativecalls wala npm_cg,869,557,869,557,312,0,0,0.6410,0.6410,0.0000,0.0000
nativecalls wala npm_cg tajs,869,557,869,557,312,0,0,0.6410,0.6410,0.0000,0.0000
nativecalls wala npm_cg tajs acg,869,557,380,298,312,489,230,0.6076,0.7842,0.7372,0.7600
nativecalls wala npm_cg acg,869,557,380,298,312,489,230,0.6076,0.7842,0.7372,0.7600
nativecalls wala tajs,869,557,869,557,312,0,0,0.6410,0.6410,0.0000,0.0000
nativecalls wala tajs acg,869,557,380,298,312,489,230,0.6076,0.7842,0.7372,0.7600
nativecalls wala acg,869,557,380,298,312,489,230,0.6076,0.7842,0.7372,0.7600
nativecalls npm_cg,869,557,869,557,312,0,0,0.6410,0.6410,0.0000,0.0000
nativecalls npm_cg tajs,869,557,869,557,312,0,0,0.6410,0.6410,0.0000,0.0000
nativecalls npm_cg tajs acg,869,557,380,298,312,489,230,0.6076,0.7842,0.7372,0.7600
nativecalls npm_cg acg,869,557,380,298,312,489,230,0.6076,0.7842,0.7372,0.7600
nativecalls tajs,869,557,869,557,312,0,0,0.6410,0.6410,0.0000,0.0000
nativecalls tajs acg,869,557,380,298,312,489,230,0.6076,0.7842,0.7372,0.7600
nativecalls acg,869,557,380,298,312,489,230,0.6076,0.7842,0.7372,0.7600
dynamic,869,557,566,557,312,303,303,0.9896,0.9841,0.9712,0.9776
dynamic closure_compiler,869,557,364,363,312,506,311,0.7756,0.9973,0.9968,0.9970
dynamic closure_compiler wala,869,557,364,363,312,506,311,0.7756,0.9973,0.9968,0.9970
dynamic closure_compiler wala npm_cg,869,557,364,363,312,506,311,0.7756,0.9973,0.9968,0.9970
dynamic closure_compiler wala npm_cg tajs,869,557,364,363,312,506,311,0.7756,0.9973,0.9968,0.9970
dynamic closure_compiler wala npm_cg tajs acg,869,557,281,280,312,589,311,0.6801,0.9964,0.9968,0.9966
dynamic closure_compiler wala npm_cg acg,869,557,281,280,312,589,311,0.6801,0.9964,0.9968,0.9966
