Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls closure_compiler npm_cg acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
nativecalls closure_compiler tajs,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
nativecalls closure_compiler tajs acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
nativecalls closure_compiler acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
nativecalls wala,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
nativecalls wala npm_cg,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
nativecalls wala npm_cg tajs,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
nativecalls wala npm_cg tajs acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
nativecalls wala npm_cg acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
nativecalls wala tajs,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
nativecalls wala tajs acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
nativecalls wala acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
nativecalls npm_cg,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
nativecalls npm_cg tajs,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
nativecalls npm_cg tajs acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
nativecalls npm_cg acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
nativecalls tajs,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
nativecalls tajs acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
nativecalls acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
dynamic,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
dynamic closure_compiler,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
dynamic closure_compiler wala,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
dynamic closure_compiler wala npm_cg,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
dynamic closure_compiler wala npm_cg tajs,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
dynamic closure_compiler wala npm_cg tajs acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
dynamic closure_compiler wala npm_cg acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
dynamic closure_compiler wala tajs,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
dynamic closure_compiler wala tajs acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
dynamic closure_compiler wala acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
dynamic closure_compiler npm_cg,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
dynamic closure_compiler npm_cg tajs,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
dynamic closure_compiler npm_cg tajs acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
dynamic closure_compiler npm_cg acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
dynamic closure_compiler tajs,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
dynamic closure_compiler tajs acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
dynamic closure_compiler acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
dynamic wala,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
dynamic wala npm_cg,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
dynamic wala npm_cg tajs,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
dynamic wala npm_cg tajs acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
dynamic wala npm_cg acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
dynamic wala tajs,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
dynamic wala tajs acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
dynamic wala acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
dynamic npm_cg,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
dynamic npm_cg tajs,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
dynamic npm_cg tajs acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
dynamic npm_cg acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
dynamic tajs,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
dynamic tajs acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
dynamic acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
closure_compiler,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
closure_compiler wala,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
closure_compiler wala npm_cg,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
closure_compiler wala npm_cg tajs,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
closure_compiler wala npm_cg tajs acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
closure_compiler wala npm_cg acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
closure_compiler wala tajs,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
closure_compiler wala tajs acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
closure_compiler wala acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
closure_compiler npm_cg,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
closure_compiler npm_cg tajs,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
closure_compiler npm_cg tajs acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
closure_compiler npm_cg acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
closure_compiler tajs,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
closure_compiler tajs acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
closure_compiler acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
wala,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
wala npm_cg,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
wala npm_cg tajs,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
wala npm_cg tajs acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
wala npm_cg acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
wala tajs,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
wala tajs acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
wala acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
npm_cg,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
npm_cg tajs,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
npm_cg tajs acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
npm_cg acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
tajs,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
tajs acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
