Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls closure_compiler npm_cg tajs acg,229,108,52,39,121,177,108,0.6419,0.7500,0.8926,0.8151
nativecalls closure_compiler npm_cg acg,229,108,52,39,121,177,108,0.6419,0.7500,0.8926,0.8151
nativecalls closure_compiler tajs,229,108,176,100,121,53,45,0.6332,0.5682,0.3719,0.4496
nativecalls closure_compiler tajs acg,229,108,52,39,121,177,108,0.6419,0.7500,0.8926,0.8151
nativecalls closure_compiler acg,229,108,52,39,121,177,108,0.6419,0.7500,0.8926,0.8151
nativecalls wala,229,108,228,108,121,1,1,0.4760,0.4737,0.0083,0.0162
nativecalls wala npm_cg,229,108,228,108,121,1,1,0.4760,0.4737,0.0083,0.0162
nativecalls wala npm_cg tajs,229,108,228,108,121,1,1,0.4760,0.4737,0.0083,0.0162
nativecalls wala npm_cg tajs acg,229,108,56,41,121,173,106,0.6419,0.7321,0.8760,0.7977
nativecalls wala npm_cg acg,229,108,56,41,121,173,106,0.6419,0.7321,0.8760,0.7977
nativecalls wala tajs,229,108,228,108,121,1,1,0.4760,0.4737,0.0083,0.0162
nativecalls wala tajs acg,229,108,56,41,121,173,106,0.6419,0.7321,0.8760,0.7977
nativecalls wala acg,229,108,56,41,121,173,106,0.6419,0.7321,0.8760,0.7977
nativecalls npm_cg,229,108,228,108,121,1,1,0.4760,0.4737,0.0083,0.0162
nativecalls npm_cg tajs,229,108,228,108,121,1,1,0.4760,0.4737,0.0083,0.0162
nativecalls npm_cg tajs acg,229,108,56,41,121,173,106,0.6419,0.7321,0.8760,0.7977
nativecalls npm_cg acg,229,108,56,41,121,173,106,0.6419,0.7321,0.8760,0.7977
nativecalls tajs,229,108,228,108,121,1,1,0.4760,0.4737,0.0083,0.0162
nativecalls tajs acg,229,108,56,41,121,173,106,0.6419,0.7321,0.8760,0.7977
nativecalls acg,229,108,56,41,121,173,106,0.6419,0.7321,0.8760,0.7977
dynamic,229,108,114,108,121,115,115,0.9738,0.9474,0.9504,0.9489
dynamic closure_compiler,229,108,101,100,121,128,120,0.9607,0.9901,0.9917,0.9909
dynamic closure_compiler wala,229,108,101,100,121,128,120,0.9607,0.9901,0.9917,0.9909
dynamic closure_compiler wala npm_cg,229,108,101,100,121,128,120,0.9607,0.9901,0.9917,0.9909
dynamic closure_compiler wala npm_cg tajs,229,108,101,100,121,128,120,0.9607,0.9901,0.9917,0.9909
dynamic closure_compiler wala npm_cg tajs acg,229,108,40,39,121,189,120,0.6943,0.9750,0.9917,0.9833
dynamic closure_compiler wala npm_cg acg,229,108,40,39,121,189,120,0.6943,0.9750,0.9917,0.9833
dynamic closure_compiler wala tajs,229,108,101,100,121,128,120,0.9607,0.9901,0.9917,0.9909
