Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls closure_compiler wala acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static nativecalls closure_compiler npm_cg,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static nativecalls closure_compiler npm_cg tajs,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static nativecalls closure_compiler npm_cg tajs acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static nativecalls closure_compiler npm_cg acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static nativecalls closure_compiler tajs,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static nativecalls closure_compiler tajs acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static nativecalls closure_compiler acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static nativecalls wala,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static nativecalls wala npm_cg,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static nativecalls wala npm_cg tajs,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static nativecalls wala npm_cg tajs acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static nativecalls wala npm_cg acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static nativecalls wala tajs,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static nativecalls wala tajs acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static nativecalls wala acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static nativecalls npm_cg,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static nativecalls npm_cg tajs,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static nativecalls npm_cg tajs acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static nativecalls npm_cg acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
