Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls closure_compiler wala npm_cg tajs,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
nativecalls closure_compiler wala npm_cg tajs acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
nativecalls closure_compiler wala npm_cg acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
nativecalls closure_compiler wala tajs,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
nativecalls closure_compiler wala tajs acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
nativecalls closure_compiler wala acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
nativecalls closure_compiler npm_cg,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
nativecalls closure_compiler npm_cg tajs,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
nativecalls closure_compiler npm_cg tajs acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
nativecalls closure_compiler npm_cg acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
nativecalls closure_compiler tajs,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
nativecalls closure_compiler tajs acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
nativecalls closure_compiler acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
nativecalls wala,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
nativecalls wala npm_cg,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
nativecalls wala npm_cg tajs,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
nativecalls wala npm_cg tajs acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
nativecalls wala npm_cg acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
nativecalls wala tajs,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
nativecalls wala tajs acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
nativecalls wala acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
nativecalls npm_cg,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
nativecalls npm_cg tajs,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
nativecalls npm_cg tajs acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
nativecalls npm_cg acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
nativecalls tajs,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
nativecalls tajs acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
nativecalls acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
dynamic,400,235,241,235,165,159,159,0.9850,0.9751,0.9636,0.9693
dynamic closure_compiler,400,235,241,235,165,159,159,0.9850,0.9751,0.9636,0.9693
dynamic closure_compiler wala,400,235,241,235,165,159,159,0.9850,0.9751,0.9636,0.9693
dynamic closure_compiler wala npm_cg,400,235,241,235,165,159,159,0.9850,0.9751,0.9636,0.9693
dynamic closure_compiler wala npm_cg tajs,400,235,241,235,165,159,159,0.9850,0.9751,0.9636,0.9693
dynamic closure_compiler wala npm_cg tajs acg,400,235,88,87,165,312,164,0.6275,0.9886,0.9939,0.9913
dynamic closure_compiler wala npm_cg acg,400,235,88,87,165,312,164,0.6275,0.9886,0.9939,0.9913
dynamic closure_compiler wala tajs,400,235,241,235,165,159,159,0.9850,0.9751,0.9636,0.9693
dynamic closure_compiler wala tajs acg,400,235,88,87,165,312,164,0.6275,0.9886,0.9939,0.9913
dynamic closure_compiler wala acg,400,235,88,87,165,312,164,0.6275,0.9886,0.9939,0.9913
dynamic closure_compiler npm_cg,400,235,241,235,165,159,159,0.9850,0.9751,0.9636,0.9693
dynamic closure_compiler npm_cg tajs,400,235,241,235,165,159,159,0.9850,0.9751,0.9636,0.9693
dynamic closure_compiler npm_cg tajs acg,400,235,88,87,165,312,164,0.6275,0.9886,0.9939,0.9913
dynamic closure_compiler npm_cg acg,400,235,88,87,165,312,164,0.6275,0.9886,0.9939,0.9913
dynamic closure_compiler tajs,400,235,241,235,165,159,159,0.9850,0.9751,0.9636,0.9693
dynamic closure_compiler tajs acg,400,235,88,87,165,312,164,0.6275,0.9886,0.9939,0.9913
dynamic closure_compiler acg,400,235,88,87,165,312,164,0.6275,0.9886,0.9939,0.9913
dynamic wala,400,235,241,235,165,159,159,0.9850,0.9751,0.9636,0.9693
dynamic wala npm_cg,400,235,241,235,165,159,159,0.9850,0.9751,0.9636,0.9693
dynamic wala npm_cg tajs,400,235,241,235,165,159,159,0.9850,0.9751,0.9636,0.9693
dynamic wala npm_cg tajs acg,400,235,88,87,165,312,164,0.6275,0.9886,0.9939,0.9913
dynamic wala npm_cg acg,400,235,88,87,165,312,164,0.6275,0.9886,0.9939,0.9913
dynamic wala tajs,400,235,241,235,165,159,159,0.9850,0.9751,0.9636,0.9693
dynamic wala tajs acg,400,235,88,87,165,312,164,0.6275,0.9886,0.9939,0.9913
