Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls dynamic closure_compiler wala npm_cg tajs,472,208,137,101,264,336,228,0.6970,0.7372,0.8636,0.7954
nativecalls dynamic closure_compiler wala npm_cg tajs acg,472,208,79,62,264,394,247,0.6547,0.7848,0.9356,0.8536
nativecalls dynamic closure_compiler wala npm_cg acg,472,208,79,62,264,394,247,0.6547,0.7848,0.9356,0.8536
nativecalls dynamic closure_compiler wala tajs,472,208,137,101,264,336,228,0.6970,0.7372,0.8636,0.7954
nativecalls dynamic closure_compiler wala tajs acg,472,208,79,62,264,394,247,0.6547,0.7848,0.9356,0.8536
nativecalls dynamic closure_compiler wala acg,472,208,79,62,264,394,247,0.6547,0.7848,0.9356,0.8536
nativecalls dynamic closure_compiler npm_cg,472,208,137,101,264,336,228,0.6970,0.7372,0.8636,0.7954
nativecalls dynamic closure_compiler npm_cg tajs,472,208,137,101,264,336,228,0.6970,0.7372,0.8636,0.7954
nativecalls dynamic closure_compiler npm_cg tajs acg,472,208,79,62,264,394,247,0.6547,0.7848,0.9356,0.8536
nativecalls dynamic closure_compiler npm_cg acg,472,208,79,62,264,394,247,0.6547,0.7848,0.9356,0.8536
nativecalls dynamic closure_compiler tajs,472,208,137,101,264,336,228,0.6970,0.7372,0.8636,0.7954
nativecalls dynamic closure_compiler tajs acg,472,208,79,62,264,394,247,0.6547,0.7848,0.9356,0.8536
nativecalls dynamic closure_compiler acg,472,208,79,62,264,394,247,0.6547,0.7848,0.9356,0.8536
nativecalls dynamic wala,472,208,276,208,264,196,196,0.8559,0.7536,0.7424,0.7480
nativecalls dynamic wala npm_cg,472,208,276,208,264,196,196,0.8559,0.7536,0.7424,0.7480
nativecalls dynamic wala npm_cg tajs,472,208,276,208,264,196,196,0.8559,0.7536,0.7424,0.7480
nativecalls dynamic wala npm_cg tajs acg,472,208,96,72,264,376,240,0.6610,0.7500,0.9091,0.8219
nativecalls dynamic wala npm_cg acg,472,208,96,72,264,376,240,0.6610,0.7500,0.9091,0.8219
nativecalls dynamic wala tajs,472,208,276,208,264,196,196,0.8559,0.7536,0.7424,0.7480
nativecalls dynamic wala tajs acg,472,208,96,72,264,376,240,0.6610,0.7500,0.9091,0.8219
nativecalls dynamic wala acg,472,208,96,72,264,376,240,0.6610,0.7500,0.9091,0.8219
nativecalls dynamic npm_cg,472,208,276,208,264,196,196,0.8559,0.7536,0.7424,0.7480
nativecalls dynamic npm_cg tajs,472,208,276,208,264,196,196,0.8559,0.7536,0.7424,0.7480
nativecalls dynamic npm_cg tajs acg,472,208,96,72,264,376,240,0.6610,0.7500,0.9091,0.8219
nativecalls dynamic npm_cg acg,472,208,96,72,264,376,240,0.6610,0.7500,0.9091,0.8219
nativecalls dynamic tajs,472,208,276,208,264,196,196,0.8559,0.7536,0.7424,0.7480
nativecalls dynamic tajs acg,472,208,96,72,264,376,240,0.6610,0.7500,0.9091,0.8219
nativecalls dynamic acg,472,208,96,72,264,376,240,0.6610,0.7500,0.9091,0.8219
nativecalls closure_compiler,472,208,215,101,264,258,150,0.5318,0.4698,0.5682,0.5143
