Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static dynamic wala tajs,999,754,328,327,245,671,244,0.5716,0.9970,0.9959,0.9964
static dynamic wala tajs acg,999,754,254,253,245,745,244,0.4975,0.9961,0.9959,0.9960
static dynamic wala acg,999,754,254,253,245,745,244,0.4975,0.9961,0.9959,0.9960
static dynamic npm_cg,999,754,328,327,245,671,244,0.5716,0.9970,0.9959,0.9964
static dynamic npm_cg tajs,999,754,328,327,245,671,244,0.5716,0.9970,0.9959,0.9964
static dynamic npm_cg tajs acg,999,754,254,253,245,745,244,0.4975,0.9961,0.9959,0.9960
static dynamic npm_cg acg,999,754,254,253,245,745,244,0.4975,0.9961,0.9959,0.9960
static dynamic tajs,999,754,328,327,245,671,244,0.5716,0.9970,0.9959,0.9964
static dynamic tajs acg,999,754,254,253,245,745,244,0.4975,0.9961,0.9959,0.9960
static dynamic acg,999,754,254,253,245,745,244,0.4975,0.9961,0.9959,0.9960
static closure_compiler,999,754,328,286,245,672,203,0.4895,0.8720,0.8286,0.8497
static closure_compiler wala,999,754,328,286,245,672,203,0.4895,0.8720,0.8286,0.8497
static closure_compiler wala npm_cg,999,754,328,286,245,672,203,0.4895,0.8720,0.8286,0.8497
static closure_compiler wala npm_cg tajs,999,754,328,286,245,672,203,0.4895,0.8720,0.8286,0.8497
static closure_compiler wala npm_cg tajs acg,999,754,273,239,245,727,211,0.4505,0.8755,0.8612,0.8683
static closure_compiler wala npm_cg acg,999,754,273,239,245,727,211,0.4505,0.8755,0.8612,0.8683
static closure_compiler wala tajs,999,754,328,286,245,672,203,0.4895,0.8720,0.8286,0.8497
static closure_compiler wala tajs acg,999,754,273,239,245,727,211,0.4505,0.8755,0.8612,0.8683
static closure_compiler wala acg,999,754,273,239,245,727,211,0.4505,0.8755,0.8612,0.8683
static closure_compiler npm_cg,999,754,328,286,245,672,203,0.4895,0.8720,0.8286,0.8497
static closure_compiler npm_cg tajs,999,754,328,286,245,672,203,0.4895,0.8720,0.8286,0.8497
static closure_compiler npm_cg tajs acg,999,754,273,239,245,727,211,0.4505,0.8755,0.8612,0.8683
static closure_compiler npm_cg acg,999,754,273,239,245,727,211,0.4505,0.8755,0.8612,0.8683
static closure_compiler tajs,999,754,328,286,245,672,203,0.4895,0.8720,0.8286,0.8497
static closure_compiler tajs acg,999,754,273,239,245,727,211,0.4505,0.8755,0.8612,0.8683
static closure_compiler acg,999,754,273,239,245,727,211,0.4505,0.8755,0.8612,0.8683
static wala,999,754,380,327,245,619,192,0.5195,0.8605,0.7837,0.8203
static wala npm_cg,999,754,380,327,245,619,192,0.5195,0.8605,0.7837,0.8203
static wala npm_cg tajs,999,754,380,327,245,619,192,0.5195,0.8605,0.7837,0.8203
static wala npm_cg tajs acg,999,754,288,253,245,711,210,0.4635,0.8785,0.8571,0.8677
static wala npm_cg acg,999,754,288,253,245,711,210,0.4635,0.8785,0.8571,0.8677
static wala tajs,999,754,380,327,245,619,192,0.5195,0.8605,0.7837,0.8203
static wala tajs acg,999,754,288,253,245,711,210,0.4635,0.8785,0.8571,0.8677
static wala acg,999,754,288,253,245,711,210,0.4635,0.8785,0.8571,0.8677
static npm_cg,999,754,380,327,245,619,192,0.5195,0.8605,0.7837,0.8203
static npm_cg tajs,999,754,380,327,245,619,192,0.5195,0.8605,0.7837,0.8203
static npm_cg tajs acg,999,754,288,253,245,711,210,0.4635,0.8785,0.8571,0.8677
static npm_cg acg,999,754,288,253,245,711,210,0.4635,0.8785,0.8571,0.8677
static tajs,999,754,380,327,245,619,192,0.5195,0.8605,0.7837,0.8203
static tajs acg,999,754,288,253,245,711,210,0.4635,0.8785,0.8571,0.8677
static acg,999,754,288,253,245,711,210,0.4635,0.8785,0.8571,0.8677
nativecalls,999,754,999,754,245,0,0,0.7548,0.7548,0.0000,0.0000
nativecalls dynamic,999,754,760,754,245,239,239,0.9940,0.9921,0.9755,0.9837
nativecalls dynamic closure_compiler,999,754,492,491,245,508,244,0.7357,0.9980,0.9959,0.9969
nativecalls dynamic closure_compiler wala,999,754,492,491,245,508,244,0.7357,0.9980,0.9959,0.9969
nativecalls dynamic closure_compiler wala npm_cg,999,754,492,491,245,508,244,0.7357,0.9980,0.9959,0.9969
nativecalls dynamic closure_compiler wala npm_cg tajs,999,754,492,491,245,508,244,0.7357,0.9980,0.9959,0.9969
nativecalls dynamic closure_compiler wala npm_cg tajs acg,999,754,338,337,245,662,244,0.5816,0.9970,0.9959,0.9965
nativecalls dynamic closure_compiler wala npm_cg acg,999,754,338,337,245,662,244,0.5816,0.9970,0.9959,0.9965
nativecalls dynamic closure_compiler wala tajs,999,754,492,491,245,508,244,0.7357,0.9980,0.9959,0.9969
nativecalls dynamic closure_compiler wala tajs acg,999,754,338,337,245,662,244,0.5816,0.9970,0.9959,0.9965
nativecalls dynamic closure_compiler wala acg,999,754,338,337,245,662,244,0.5816,0.9970,0.9959,0.9965
nativecalls dynamic closure_compiler npm_cg,999,754,492,491,245,508,244,0.7357,0.9980,0.9959,0.9969
nativecalls dynamic closure_compiler npm_cg tajs,999,754,492,491,245,508,244,0.7357,0.9980,0.9959,0.9969
nativecalls dynamic closure_compiler npm_cg tajs acg,999,754,338,337,245,662,244,0.5816,0.9970,0.9959,0.9965
nativecalls dynamic closure_compiler npm_cg acg,999,754,338,337,245,662,244,0.5816,0.9970,0.9959,0.9965
nativecalls dynamic closure_compiler tajs,999,754,492,491,245,508,244,0.7357,0.9980,0.9959,0.9969
nativecalls dynamic closure_compiler tajs acg,999,754,338,337,245,662,244,0.5816,0.9970,0.9959,0.9965
nativecalls dynamic closure_compiler acg,999,754,338,337,245,662,244,0.5816,0.9970,0.9959,0.9965
nativecalls dynamic wala,999,754,760,754,245,239,239,0.9940,0.9921,0.9755,0.9837
nativecalls dynamic wala npm_cg,999,754,760,754,245,239,239,0.9940,0.9921,0.9755,0.9837
nativecalls dynamic wala npm_cg tajs,999,754,760,754,245,239,239,0.9940,0.9921,0.9755,0.9837
nativecalls dynamic wala npm_cg tajs acg,999,754,364,363,245,635,244,0.6076,0.9973,0.9959,0.9966
nativecalls dynamic wala npm_cg acg,999,754,364,363,245,635,244,0.6076,0.9973,0.9959,0.9966
nativecalls dynamic wala tajs,999,754,760,754,245,239,239,0.9940,0.9921,0.9755,0.9837
nativecalls dynamic wala tajs acg,999,754,364,363,245,635,244,0.6076,0.9973,0.9959,0.9966
nativecalls dynamic wala acg,999,754,364,363,245,635,244,0.6076,0.9973,0.9959,0.9966
nativecalls dynamic npm_cg,999,754,760,754,245,239,239,0.9940,0.9921,0.9755,0.9837
nativecalls dynamic npm_cg tajs,999,754,760,754,245,239,239,0.9940,0.9921,0.9755,0.9837
nativecalls dynamic npm_cg tajs acg,999,754,364,363,245,635,244,0.6076,0.9973,0.9959,0.9966
nativecalls dynamic npm_cg acg,999,754,364,363,245,635,244,0.6076,0.9973,0.9959,0.9966
nativecalls dynamic tajs,999,754,760,754,245,239,239,0.9940,0.9921,0.9755,0.9837
nativecalls dynamic tajs acg,999,754,364,363,245,635,244,0.6076,0.9973,0.9959,0.9966
nativecalls dynamic acg,999,754,364,363,245,635,244,0.6076,0.9973,0.9959,0.9966
nativecalls closure_compiler,999,754,615,491,245,385,121,0.6126,0.7984,0.4939,0.6103
nativecalls closure_compiler wala,999,754,615,491,245,385,121,0.6126,0.7984,0.4939,0.6103
nativecalls closure_compiler wala npm_cg,999,754,615,491,245,385,121,0.6126,0.7984,0.4939,0.6103
