Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls dynamic closure_compiler wala npm_cg tajs,1105,431,567,431,674,538,538,0.8769,0.7601,0.7982,0.7787
nativecalls dynamic closure_compiler wala npm_cg tajs acg,1105,431,245,194,674,860,623,0.7394,0.7918,0.9243,0.8530
nativecalls dynamic closure_compiler wala npm_cg acg,1105,431,245,194,674,860,623,0.7394,0.7918,0.9243,0.8530
nativecalls dynamic closure_compiler wala tajs,1105,431,567,431,674,538,538,0.8769,0.7601,0.7982,0.7787
nativecalls dynamic closure_compiler wala tajs acg,1105,431,245,194,674,860,623,0.7394,0.7918,0.9243,0.8530
nativecalls dynamic closure_compiler wala acg,1105,431,245,194,674,860,623,0.7394,0.7918,0.9243,0.8530
nativecalls dynamic closure_compiler npm_cg,1105,431,567,431,674,538,538,0.8769,0.7601,0.7982,0.7787
nativecalls dynamic closure_compiler npm_cg tajs,1105,431,567,431,674,538,538,0.8769,0.7601,0.7982,0.7787
nativecalls dynamic closure_compiler npm_cg tajs acg,1105,431,245,194,674,860,623,0.7394,0.7918,0.9243,0.8530
nativecalls dynamic closure_compiler npm_cg acg,1105,431,245,194,674,860,623,0.7394,0.7918,0.9243,0.8530
nativecalls dynamic closure_compiler tajs,1105,431,567,431,674,538,538,0.8769,0.7601,0.7982,0.7787
nativecalls dynamic closure_compiler tajs acg,1105,431,245,194,674,860,623,0.7394,0.7918,0.9243,0.8530
nativecalls dynamic closure_compiler acg,1105,431,245,194,674,860,623,0.7394,0.7918,0.9243,0.8530
nativecalls dynamic wala,1105,431,567,431,674,538,538,0.8769,0.7601,0.7982,0.7787
nativecalls dynamic wala npm_cg,1105,431,567,431,674,538,538,0.8769,0.7601,0.7982,0.7787
nativecalls dynamic wala npm_cg tajs,1105,431,567,431,674,538,538,0.8769,0.7601,0.7982,0.7787
nativecalls dynamic wala npm_cg tajs acg,1105,431,245,194,674,860,623,0.7394,0.7918,0.9243,0.8530
nativecalls dynamic wala npm_cg acg,1105,431,245,194,674,860,623,0.7394,0.7918,0.9243,0.8530
nativecalls dynamic wala tajs,1105,431,567,431,674,538,538,0.8769,0.7601,0.7982,0.7787
nativecalls dynamic wala tajs acg,1105,431,245,194,674,860,623,0.7394,0.7918,0.9243,0.8530
nativecalls dynamic wala acg,1105,431,245,194,674,860,623,0.7394,0.7918,0.9243,0.8530
nativecalls dynamic npm_cg,1105,431,567,431,674,538,538,0.8769,0.7601,0.7982,0.7787
nativecalls dynamic npm_cg tajs,1105,431,567,431,674,538,538,0.8769,0.7601,0.7982,0.7787
nativecalls dynamic npm_cg tajs acg,1105,431,245,194,674,860,623,0.7394,0.7918,0.9243,0.8530
nativecalls dynamic npm_cg acg,1105,431,245,194,674,860,623,0.7394,0.7918,0.9243,0.8530
