Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls dynamic closure_compiler wala tajs acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
nativecalls dynamic closure_compiler wala acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
nativecalls dynamic closure_compiler npm_cg,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
nativecalls dynamic closure_compiler npm_cg tajs,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
nativecalls dynamic closure_compiler npm_cg tajs acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
nativecalls dynamic closure_compiler npm_cg acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
nativecalls dynamic closure_compiler tajs,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
nativecalls dynamic closure_compiler tajs acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
nativecalls dynamic closure_compiler acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
nativecalls dynamic wala,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
nativecalls dynamic wala npm_cg,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
nativecalls dynamic wala npm_cg tajs,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
nativecalls dynamic wala npm_cg tajs acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
nativecalls dynamic wala npm_cg acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
nativecalls dynamic wala tajs,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
nativecalls dynamic wala tajs acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
nativecalls dynamic wala acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
nativecalls dynamic npm_cg,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
nativecalls dynamic npm_cg tajs,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
nativecalls dynamic npm_cg tajs acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
nativecalls dynamic npm_cg acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
nativecalls dynamic tajs,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
nativecalls dynamic tajs acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
nativecalls dynamic acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
nativecalls closure_compiler,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
nativecalls closure_compiler wala,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
nativecalls closure_compiler wala npm_cg,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
nativecalls closure_compiler wala npm_cg tajs,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
nativecalls closure_compiler wala npm_cg tajs acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
nativecalls closure_compiler wala npm_cg acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
nativecalls closure_compiler wala tajs,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
nativecalls closure_compiler wala tajs acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
