Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
dynamic npm_cg,357,111,135,111,246,222,222,0.9328,0.8222,0.9024,0.8605
dynamic npm_cg tajs,357,111,135,111,246,222,222,0.9328,0.8222,0.9024,0.8605
dynamic npm_cg tajs acg,357,111,82,72,246,275,236,0.8627,0.8780,0.9593,0.9169
dynamic npm_cg acg,357,111,82,72,246,275,236,0.8627,0.8780,0.9593,0.9169
dynamic tajs,357,111,135,111,246,222,222,0.9328,0.8222,0.9024,0.8605
dynamic tajs acg,357,111,82,72,246,275,236,0.8627,0.8780,0.9593,0.9169
dynamic acg,357,111,82,72,246,275,236,0.8627,0.8780,0.9593,0.9169
closure_compiler,357,111,327,102,246,32,21,0.3445,0.3119,0.0854,0.1340
closure_compiler wala,357,111,327,102,246,32,21,0.3445,0.3119,0.0854,0.1340
closure_compiler wala npm_cg,357,111,327,102,246,32,21,0.3445,0.3119,0.0854,0.1340
closure_compiler wala npm_cg tajs,357,111,327,102,246,32,21,0.3445,0.3119,0.0854,0.1340
closure_compiler wala npm_cg tajs acg,357,111,212,70,246,147,104,0.4874,0.3302,0.4228,0.3708
closure_compiler wala npm_cg acg,357,111,212,70,246,147,104,0.4874,0.3302,0.4228,0.3708
closure_compiler wala tajs,357,111,327,102,246,32,21,0.3445,0.3119,0.0854,0.1340
closure_compiler wala tajs acg,357,111,212,70,246,147,104,0.4874,0.3302,0.4228,0.3708
closure_compiler wala acg,357,111,212,70,246,147,104,0.4874,0.3302,0.4228,0.3708
closure_compiler npm_cg,357,111,327,102,246,32,21,0.3445,0.3119,0.0854,0.1340
closure_compiler npm_cg tajs,357,111,327,102,246,32,21,0.3445,0.3119,0.0854,0.1340
closure_compiler npm_cg tajs acg,357,111,212,70,246,147,104,0.4874,0.3302,0.4228,0.3708
closure_compiler npm_cg acg,357,111,212,70,246,147,104,0.4874,0.3302,0.4228,0.3708
closure_compiler tajs,357,111,327,102,246,32,21,0.3445,0.3119,0.0854,0.1340
closure_compiler tajs acg,357,111,212,70,246,147,104,0.4874,0.3302,0.4228,0.3708
closure_compiler acg,357,111,212,70,246,147,104,0.4874,0.3302,0.4228,0.3708
wala,357,111,357,111,246,0,0,0.3109,0.3109,0.0000,0.0000
wala npm_cg,357,111,357,111,246,0,0,0.3109,0.3109,0.0000,0.0000
wala npm_cg tajs,357,111,357,111,246,0,0,0.3109,0.3109,0.0000,0.0000
wala npm_cg tajs acg,357,111,219,72,246,138,99,0.4790,0.3288,0.4024,0.3619
wala npm_cg acg,357,111,219,72,246,138,99,0.4790,0.3288,0.4024,0.3619
wala tajs,357,111,357,111,246,0,0,0.3109,0.3109,0.0000,0.0000
wala tajs acg,357,111,219,72,246,138,99,0.4790,0.3288,0.4024,0.3619
wala acg,357,111,219,72,246,138,99,0.4790,0.3288,0.4024,0.3619
npm_cg,357,111,357,111,246,0,0,0.3109,0.3109,0.0000,0.0000
npm_cg tajs,357,111,357,111,246,0,0,0.3109,0.3109,0.0000,0.0000
npm_cg tajs acg,357,111,219,72,246,138,99,0.4790,0.3288,0.4024,0.3619
npm_cg acg,357,111,219,72,246,138,99,0.4790,0.3288,0.4024,0.3619
tajs,357,111,357,111,246,0,0,0.3109,0.3109,0.0000,0.0000
tajs acg,357,111,219,72,246,138,99,0.4790,0.3288,0.4024,0.3619
acg,357,111,219,72,246,138,99,0.4790,0.3288,0.4024,0.3619
