Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls dynamic wala npm_cg tajs,127,47,52,45,80,75,73,0.9291,0.8654,0.9125,0.8883
nativecalls dynamic wala npm_cg tajs acg,127,47,31,31,80,96,80,0.8740,1.0000,1.0000,1.0000
nativecalls dynamic wala npm_cg acg,127,47,31,31,80,96,80,0.8740,1.0000,1.0000,1.0000
nativecalls dynamic wala tajs,127,47,52,45,80,75,73,0.9291,0.8654,0.9125,0.8883
nativecalls dynamic wala tajs acg,127,47,31,31,80,96,80,0.8740,1.0000,1.0000,1.0000
nativecalls dynamic wala acg,127,47,31,31,80,96,80,0.8740,1.0000,1.0000,1.0000
nativecalls dynamic npm_cg,127,47,52,45,80,75,73,0.9291,0.8654,0.9125,0.8883
nativecalls dynamic npm_cg tajs,127,47,52,45,80,75,73,0.9291,0.8654,0.9125,0.8883
nativecalls dynamic npm_cg tajs acg,127,47,31,31,80,96,80,0.8740,1.0000,1.0000,1.0000
nativecalls dynamic npm_cg acg,127,47,31,31,80,96,80,0.8740,1.0000,1.0000,1.0000
nativecalls dynamic tajs,127,47,52,45,80,75,73,0.9291,0.8654,0.9125,0.8883
nativecalls dynamic tajs acg,127,47,31,31,80,96,80,0.8740,1.0000,1.0000,1.0000
nativecalls dynamic acg,127,47,31,31,80,96,80,0.8740,1.0000,1.0000,1.0000
nativecalls closure_compiler,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
nativecalls closure_compiler wala,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
nativecalls closure_compiler wala npm_cg,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
nativecalls closure_compiler wala npm_cg tajs,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
nativecalls closure_compiler wala npm_cg tajs acg,127,47,50,31,80,77,61,0.7244,0.6200,0.7625,0.6839
nativecalls closure_compiler wala npm_cg acg,127,47,50,31,80,77,61,0.7244,0.6200,0.7625,0.6839
nativecalls closure_compiler wala tajs,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
nativecalls closure_compiler wala tajs acg,127,47,50,31,80,77,61,0.7244,0.6200,0.7625,0.6839
nativecalls closure_compiler wala acg,127,47,50,31,80,77,61,0.7244,0.6200,0.7625,0.6839
nativecalls closure_compiler npm_cg,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
nativecalls closure_compiler npm_cg tajs,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
nativecalls closure_compiler npm_cg tajs acg,127,47,50,31,80,77,61,0.7244,0.6200,0.7625,0.6839
nativecalls closure_compiler npm_cg acg,127,47,50,31,80,77,61,0.7244,0.6200,0.7625,0.6839
nativecalls closure_compiler tajs,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
nativecalls closure_compiler tajs acg,127,47,50,31,80,77,61,0.7244,0.6200,0.7625,0.6839
nativecalls closure_compiler acg,127,47,50,31,80,77,61,0.7244,0.6200,0.7625,0.6839
nativecalls wala,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
nativecalls wala npm_cg,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
nativecalls wala npm_cg tajs,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
nativecalls wala npm_cg tajs acg,127,47,52,32,80,75,60,0.7244,0.6154,0.7500,0.6761
nativecalls wala npm_cg acg,127,47,52,32,80,75,60,0.7244,0.6154,0.7500,0.6761
nativecalls wala tajs,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
nativecalls wala tajs acg,127,47,52,32,80,75,60,0.7244,0.6154,0.7500,0.6761
nativecalls wala acg,127,47,52,32,80,75,60,0.7244,0.6154,0.7500,0.6761
nativecalls npm_cg,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
nativecalls npm_cg tajs,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
nativecalls npm_cg tajs acg,127,47,52,32,80,75,60,0.7244,0.6154,0.7500,0.6761
nativecalls npm_cg acg,127,47,52,32,80,75,60,0.7244,0.6154,0.7500,0.6761
nativecalls tajs,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
nativecalls tajs acg,127,47,52,32,80,75,60,0.7244,0.6154,0.7500,0.6761
