Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static closure_compiler wala acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
static closure_compiler npm_cg,533,348,381,258,185,153,62,0.6004,0.6772,0.3351,0.4484
static closure_compiler npm_cg tajs,533,348,381,258,185,153,62,0.6004,0.6772,0.3351,0.4484
static closure_compiler npm_cg tajs acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
static closure_compiler npm_cg acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
static closure_compiler tajs,533,348,381,258,185,153,62,0.6004,0.6772,0.3351,0.4484
static closure_compiler tajs acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
static closure_compiler acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
static wala,533,348,525,355,185,8,15,0.6942,0.6762,0.0811,0.1448
static wala npm_cg,533,348,525,355,185,8,15,0.6942,0.6762,0.0811,0.1448
static wala npm_cg tajs,533,348,525,355,185,8,15,0.6942,0.6762,0.0811,0.1448
static wala npm_cg tajs acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
static wala npm_cg acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
static wala tajs,533,348,525,355,185,8,15,0.6942,0.6762,0.0811,0.1448
static wala tajs acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
static wala acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
static npm_cg,533,348,525,355,185,8,15,0.6942,0.6762,0.0811,0.1448
static npm_cg tajs,533,348,525,355,185,8,15,0.6942,0.6762,0.0811,0.1448
static npm_cg tajs acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
static npm_cg acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
static tajs,533,348,525,355,185,8,15,0.6942,0.6762,0.0811,0.1448
static tajs acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
static acg,533,348,323,218,185,210,80,0.5591,0.6749,0.4324,0.5271
nativecalls,533,348,533,356,185,0,8,0.6829,0.6679,0.0432,0.0812
nativecalls dynamic,533,348,351,345,185,182,179,0.9831,0.9829,0.9676,0.9752
nativecalls dynamic closure_compiler,533,348,217,217,185,317,185,0.7542,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala,533,348,217,217,185,317,185,0.7542,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg,533,348,217,217,185,317,185,0.7542,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg tajs,533,348,217,217,185,317,185,0.7542,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg tajs acg,533,348,178,178,185,356,185,0.6811,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg acg,533,348,178,178,185,356,185,0.6811,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala tajs,533,348,217,217,185,317,185,0.7542,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala tajs acg,533,348,178,178,185,356,185,0.6811,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala acg,533,348,178,178,185,356,185,0.6811,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg,533,348,217,217,185,317,185,0.7542,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg tajs,533,348,217,217,185,317,185,0.7542,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg tajs acg,533,348,178,178,185,356,185,0.6811,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg acg,533,348,178,178,185,356,185,0.6811,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler tajs,533,348,217,217,185,317,185,0.7542,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler tajs acg,533,348,178,178,185,356,185,0.6811,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler acg,533,348,178,178,185,356,185,0.6811,1.0000,1.0000,1.0000
nativecalls dynamic wala,533,348,351,345,185,182,179,0.9831,0.9829,0.9676,0.9752
nativecalls dynamic wala npm_cg,533,348,351,345,185,182,179,0.9831,0.9829,0.9676,0.9752
nativecalls dynamic wala npm_cg tajs,533,348,351,345,185,182,179,0.9831,0.9829,0.9676,0.9752
