Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static closure_compiler,869,557,273,211,312,597,250,0.5305,0.7729,0.8013,0.7868
static closure_compiler wala,869,557,273,211,312,597,250,0.5305,0.7729,0.8013,0.7868
static closure_compiler wala npm_cg,869,557,273,211,312,597,250,0.5305,0.7729,0.8013,0.7868
static closure_compiler wala npm_cg tajs,869,557,273,211,312,597,250,0.5305,0.7729,0.8013,0.7868
static closure_compiler wala npm_cg tajs acg,869,557,233,185,312,637,264,0.5167,0.7940,0.8462,0.8192
static closure_compiler wala npm_cg acg,869,557,233,185,312,637,264,0.5167,0.7940,0.8462,0.8192
static closure_compiler wala tajs,869,557,273,211,312,597,250,0.5305,0.7729,0.8013,0.7868
static closure_compiler wala tajs acg,869,557,233,185,312,637,264,0.5167,0.7940,0.8462,0.8192
static closure_compiler wala acg,869,557,233,185,312,637,264,0.5167,0.7940,0.8462,0.8192
static closure_compiler npm_cg,869,557,273,211,312,597,250,0.5305,0.7729,0.8013,0.7868
static closure_compiler npm_cg tajs,869,557,273,211,312,597,250,0.5305,0.7729,0.8013,0.7868
static closure_compiler npm_cg tajs acg,869,557,233,185,312,637,264,0.5167,0.7940,0.8462,0.8192
static closure_compiler npm_cg acg,869,557,233,185,312,637,264,0.5167,0.7940,0.8462,0.8192
static closure_compiler tajs,869,557,273,211,312,597,250,0.5305,0.7729,0.8013,0.7868
static closure_compiler tajs acg,869,557,233,185,312,637,264,0.5167,0.7940,0.8462,0.8192
static closure_compiler acg,869,557,233,185,312,637,264,0.5167,0.7940,0.8462,0.8192
static wala,869,557,324,235,312,545,223,0.5270,0.7253,0.7147,0.7200
static wala npm_cg,869,557,324,235,312,545,223,0.5270,0.7253,0.7147,0.7200
static wala npm_cg tajs,869,557,324,235,312,545,223,0.5270,0.7253,0.7147,0.7200
static wala npm_cg tajs acg,869,557,252,198,312,617,258,0.5247,0.7857,0.8269,0.8058
static wala npm_cg acg,869,557,252,198,312,617,258,0.5247,0.7857,0.8269,0.8058
static wala tajs,869,557,324,235,312,545,223,0.5270,0.7253,0.7147,0.7200
static wala tajs acg,869,557,252,198,312,617,258,0.5247,0.7857,0.8269,0.8058
static wala acg,869,557,252,198,312,617,258,0.5247,0.7857,0.8269,0.8058
static npm_cg,869,557,324,235,312,545,223,0.5270,0.7253,0.7147,0.7200
static npm_cg tajs,869,557,324,235,312,545,223,0.5270,0.7253,0.7147,0.7200
static npm_cg tajs acg,869,557,252,198,312,617,258,0.5247,0.7857,0.8269,0.8058
static npm_cg acg,869,557,252,198,312,617,258,0.5247,0.7857,0.8269,0.8058
static tajs,869,557,324,235,312,545,223,0.5270,0.7253,0.7147,0.7200
static tajs acg,869,557,252,198,312,617,258,0.5247,0.7857,0.8269,0.8058
static acg,869,557,252,198,312,617,258,0.5247,0.7857,0.8269,0.8058
