Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
dynamic closure_compiler npm_cg tajs acg,127,39,27,25,88,100,86,0.8740,0.9259,0.9773,0.9509
dynamic closure_compiler npm_cg acg,127,39,27,25,88,100,86,0.8740,0.9259,0.9773,0.9509
dynamic closure_compiler tajs,127,39,32,30,88,95,86,0.9134,0.9375,0.9773,0.9570
dynamic closure_compiler tajs acg,127,39,27,25,88,100,86,0.8740,0.9259,0.9773,0.9509
dynamic closure_compiler acg,127,39,27,25,88,100,86,0.8740,0.9259,0.9773,0.9509
dynamic wala,127,39,46,39,88,81,81,0.9449,0.8478,0.9205,0.8826
dynamic wala npm_cg,127,39,46,39,88,81,81,0.9449,0.8478,0.9205,0.8826
dynamic wala npm_cg tajs,127,39,46,39,88,81,81,0.9449,0.8478,0.9205,0.8826
dynamic wala npm_cg tajs acg,127,39,28,26,88,99,86,0.8819,0.9286,0.9773,0.9523
dynamic wala npm_cg acg,127,39,28,26,88,99,86,0.8819,0.9286,0.9773,0.9523
dynamic wala tajs,127,39,46,39,88,81,81,0.9449,0.8478,0.9205,0.8826
dynamic wala tajs acg,127,39,28,26,88,99,86,0.8819,0.9286,0.9773,0.9523
dynamic wala acg,127,39,28,26,88,99,86,0.8819,0.9286,0.9773,0.9523
dynamic npm_cg,127,39,46,39,88,81,81,0.9449,0.8478,0.9205,0.8826
dynamic npm_cg tajs,127,39,46,39,88,81,81,0.9449,0.8478,0.9205,0.8826
dynamic npm_cg tajs acg,127,39,28,26,88,99,86,0.8819,0.9286,0.9773,0.9523
dynamic npm_cg acg,127,39,28,26,88,99,86,0.8819,0.9286,0.9773,0.9523
dynamic tajs,127,39,46,39,88,81,81,0.9449,0.8478,0.9205,0.8826
dynamic tajs acg,127,39,28,26,88,99,86,0.8819,0.9286,0.9773,0.9523
dynamic acg,127,39,28,26,88,99,86,0.8819,0.9286,0.9773,0.9523
closure_compiler,127,39,127,39,88,0,0,0.3071,0.3071,0.0000,0.0000
closure_compiler wala,127,39,127,39,88,0,0,0.3071,0.3071,0.0000,0.0000
