Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
closure_compiler wala acg,128,48,56,34,80,72,58,0.7188,0.6071,0.7250,0.6609
closure_compiler npm_cg,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
closure_compiler npm_cg tajs,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
closure_compiler npm_cg tajs acg,128,48,56,34,80,72,58,0.7188,0.6071,0.7250,0.6609
closure_compiler npm_cg acg,128,48,56,34,80,72,58,0.7188,0.6071,0.7250,0.6609
closure_compiler tajs,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
closure_compiler tajs acg,128,48,56,34,80,72,58,0.7188,0.6071,0.7250,0.6609
closure_compiler acg,128,48,56,34,80,72,58,0.7188,0.6071,0.7250,0.6609
wala,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
wala npm_cg,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
wala npm_cg tajs,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
wala npm_cg tajs acg,128,48,58,35,80,70,57,0.7188,0.6034,0.7125,0.6535
wala npm_cg acg,128,48,58,35,80,70,57,0.7188,0.6034,0.7125,0.6535
wala tajs,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
wala tajs acg,128,48,58,35,80,70,57,0.7188,0.6034,0.7125,0.6535
wala acg,128,48,58,35,80,70,57,0.7188,0.6034,0.7125,0.6535
npm_cg,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
npm_cg tajs,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
npm_cg tajs acg,128,48,58,35,80,70,57,0.7188,0.6034,0.7125,0.6535
npm_cg acg,128,48,58,35,80,70,57,0.7188,0.6034,0.7125,0.6535
tajs,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
tajs acg,128,48,58,35,80,70,57,0.7188,0.6034,0.7125,0.6535
acg,128,48,58,35,80,70,57,0.7188,0.6034,0.7125,0.6535
