Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
dynamic acg,16,4,4,3,12,12,11,0.8750,0.7500,0.9167,0.8250
closure_compiler,16,4,16,4,12,0,0,0.2500,0.2500,0.0000,0.0000
closure_compiler wala,16,4,16,4,12,0,0,0.2500,0.2500,0.0000,0.0000
closure_compiler wala npm_cg,16,4,16,4,12,0,0,0.2500,0.2500,0.0000,0.0000
closure_compiler wala npm_cg tajs,16,4,16,4,12,0,0,0.2500,0.2500,0.0000,0.0000
closure_compiler wala npm_cg tajs acg,16,4,5,3,12,11,10,0.8125,0.6000,0.8333,0.6977
closure_compiler wala npm_cg acg,16,4,5,3,12,11,10,0.8125,0.6000,0.8333,0.6977
closure_compiler wala tajs,16,4,16,4,12,0,0,0.2500,0.2500,0.0000,0.0000
closure_compiler wala tajs acg,16,4,5,3,12,11,10,0.8125,0.6000,0.8333,0.6977
closure_compiler wala acg,16,4,5,3,12,11,10,0.8125,0.6000,0.8333,0.6977
closure_compiler npm_cg,16,4,16,4,12,0,0,0.2500,0.2500,0.0000,0.0000
closure_compiler npm_cg tajs,16,4,16,4,12,0,0,0.2500,0.2500,0.0000,0.0000
closure_compiler npm_cg tajs acg,16,4,5,3,12,11,10,0.8125,0.6000,0.8333,0.6977
closure_compiler npm_cg acg,16,4,5,3,12,11,10,0.8125,0.6000,0.8333,0.6977
closure_compiler tajs,16,4,16,4,12,0,0,0.2500,0.2500,0.0000,0.0000
closure_compiler tajs acg,16,4,5,3,12,11,10,0.8125,0.6000,0.8333,0.6977
closure_compiler acg,16,4,5,3,12,11,10,0.8125,0.6000,0.8333,0.6977
wala,16,4,16,4,12,0,0,0.2500,0.2500,0.0000,0.0000
wala npm_cg,16,4,16,4,12,0,0,0.2500,0.2500,0.0000,0.0000
wala npm_cg tajs,16,4,16,4,12,0,0,0.2500,0.2500,0.0000,0.0000
wala npm_cg tajs acg,16,4,5,3,12,11,10,0.8125,0.6000,0.8333,0.6977
wala npm_cg acg,16,4,5,3,12,11,10,0.8125,0.6000,0.8333,0.6977
wala tajs,16,4,16,4,12,0,0,0.2500,0.2500,0.0000,0.0000
wala tajs acg,16,4,5,3,12,11,10,0.8125,0.6000,0.8333,0.6977
wala acg,16,4,5,3,12,11,10,0.8125,0.6000,0.8333,0.6977
npm_cg,16,4,16,4,12,0,0,0.2500,0.2500,0.0000,0.0000
npm_cg tajs,16,4,16,4,12,0,0,0.2500,0.2500,0.0000,0.0000
npm_cg tajs acg,16,4,5,3,12,11,10,0.8125,0.6000,0.8333,0.6977
npm_cg acg,16,4,5,3,12,11,10,0.8125,0.6000,0.8333,0.6977
tajs,16,4,16,4,12,0,0,0.2500,0.2500,0.0000,0.0000
tajs acg,16,4,5,3,12,11,10,0.8125,0.6000,0.8333,0.6977
acg,16,4,5,3,12,11,10,0.8125,0.6000,0.8333,0.6977
