Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls closure_compiler acg,128,52,51,35,76,77,60,0.7422,0.6863,0.7895,0.7343
nativecalls wala,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
nativecalls wala npm_cg,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
nativecalls wala npm_cg tajs,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
nativecalls wala npm_cg tajs acg,128,52,53,36,76,75,59,0.7422,0.6792,0.7763,0.7245
nativecalls wala npm_cg acg,128,52,53,36,76,75,59,0.7422,0.6792,0.7763,0.7245
nativecalls wala tajs,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
nativecalls wala tajs acg,128,52,53,36,76,75,59,0.7422,0.6792,0.7763,0.7245
nativecalls wala acg,128,52,53,36,76,75,59,0.7422,0.6792,0.7763,0.7245
nativecalls npm_cg,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
nativecalls npm_cg tajs,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
nativecalls npm_cg tajs acg,128,52,53,36,76,75,59,0.7422,0.6792,0.7763,0.7245
nativecalls npm_cg acg,128,52,53,36,76,75,59,0.7422,0.6792,0.7763,0.7245
nativecalls tajs,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
nativecalls tajs acg,128,52,53,36,76,75,59,0.7422,0.6792,0.7763,0.7245
nativecalls acg,128,52,53,36,76,75,59,0.7422,0.6792,0.7763,0.7245
dynamic,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
dynamic closure_compiler,128,52,45,43,76,83,74,0.9141,0.9556,0.9737,0.9645
dynamic closure_compiler wala,128,52,45,43,76,83,74,0.9141,0.9556,0.9737,0.9645
dynamic closure_compiler wala npm_cg,128,52,45,43,76,83,74,0.9141,0.9556,0.9737,0.9645
dynamic closure_compiler wala npm_cg tajs,128,52,45,43,76,83,74,0.9141,0.9556,0.9737,0.9645
dynamic closure_compiler wala npm_cg tajs acg,128,52,39,37,76,89,74,0.8672,0.9487,0.9737,0.9610
