Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
dynamic wala tajs,256,154,160,154,102,96,96,0.9766,0.9625,0.9412,0.9517
dynamic wala tajs acg,256,154,70,69,102,186,101,0.6641,0.9857,0.9902,0.9880
dynamic wala acg,256,154,70,69,102,186,101,0.6641,0.9857,0.9902,0.9880
dynamic npm_cg,256,154,160,154,102,96,96,0.9766,0.9625,0.9412,0.9517
dynamic npm_cg tajs,256,154,160,154,102,96,96,0.9766,0.9625,0.9412,0.9517
dynamic npm_cg tajs acg,256,154,70,69,102,186,101,0.6641,0.9857,0.9902,0.9880
dynamic npm_cg acg,256,154,70,69,102,186,101,0.6641,0.9857,0.9902,0.9880
dynamic tajs,256,154,160,154,102,96,96,0.9766,0.9625,0.9412,0.9517
dynamic tajs acg,256,154,70,69,102,186,101,0.6641,0.9857,0.9902,0.9880
dynamic acg,256,154,70,69,102,186,101,0.6641,0.9857,0.9902,0.9880
closure_compiler,256,154,182,107,102,75,27,0.5234,0.5879,0.2647,0.3650
closure_compiler wala,256,154,182,107,102,75,27,0.5234,0.5879,0.2647,0.3650
closure_compiler wala npm_cg,256,154,182,107,102,75,27,0.5234,0.5879,0.2647,0.3650
closure_compiler wala npm_cg tajs,256,154,182,107,102,75,27,0.5234,0.5879,0.2647,0.3650
closure_compiler wala npm_cg tajs acg,256,154,87,63,102,170,78,0.5508,0.7241,0.7647,0.7439
closure_compiler wala npm_cg acg,256,154,87,63,102,170,78,0.5508,0.7241,0.7647,0.7439
closure_compiler wala tajs,256,154,182,107,102,75,27,0.5234,0.5879,0.2647,0.3650
closure_compiler wala tajs acg,256,154,87,63,102,170,78,0.5508,0.7241,0.7647,0.7439
closure_compiler wala acg,256,154,87,63,102,170,78,0.5508,0.7241,0.7647,0.7439
closure_compiler npm_cg,256,154,182,107,102,75,27,0.5234,0.5879,0.2647,0.3650
closure_compiler npm_cg tajs,256,154,182,107,102,75,27,0.5234,0.5879,0.2647,0.3650
closure_compiler npm_cg tajs acg,256,154,87,63,102,170,78,0.5508,0.7241,0.7647,0.7439
closure_compiler npm_cg acg,256,154,87,63,102,170,78,0.5508,0.7241,0.7647,0.7439
closure_compiler tajs,256,154,182,107,102,75,27,0.5234,0.5879,0.2647,0.3650
closure_compiler tajs acg,256,154,87,63,102,170,78,0.5508,0.7241,0.7647,0.7439
closure_compiler acg,256,154,87,63,102,170,78,0.5508,0.7241,0.7647,0.7439
wala,256,154,256,154,102,0,0,0.6016,0.6016,0.0000,0.0000
wala npm_cg,256,154,256,154,102,0,0,0.6016,0.6016,0.0000,0.0000
wala npm_cg tajs,256,154,256,154,102,0,0,0.6016,0.6016,0.0000,0.0000
wala npm_cg tajs acg,256,154,96,69,102,160,75,0.5625,0.7188,0.7353,0.7269
wala npm_cg acg,256,154,96,69,102,160,75,0.5625,0.7188,0.7353,0.7269
wala tajs,256,154,256,154,102,0,0,0.6016,0.6016,0.0000,0.0000
wala tajs acg,256,154,96,69,102,160,75,0.5625,0.7188,0.7353,0.7269
wala acg,256,154,96,69,102,160,75,0.5625,0.7188,0.7353,0.7269
npm_cg,256,154,256,154,102,0,0,0.6016,0.6016,0.0000,0.0000
npm_cg tajs,256,154,256,154,102,0,0,0.6016,0.6016,0.0000,0.0000
npm_cg tajs acg,256,154,96,69,102,160,75,0.5625,0.7188,0.7353,0.7269
npm_cg acg,256,154,96,69,102,160,75,0.5625,0.7188,0.7353,0.7269
tajs,256,154,256,154,102,0,0,0.6016,0.6016,0.0000,0.0000
tajs acg,256,154,96,69,102,160,75,0.5625,0.7188,0.7353,0.7269
acg,256,154,96,69,102,160,75,0.5625,0.7188,0.7353,0.7269
